time_stamp, c_x, c_y, c_z, v1_x, v1_y, v1_z, ..., c_xx, c_yy, c_zz
1585296686.860982000, 3.64447, 2.03228, -0.154382, 3.68861, 2.07755, 0.442277, 3.30534, 2.42125, -0.460482, 3.93946, 1.59805, -0.444941, 3.77329, 2.13119, -0.171417
1585296686.961042000, 3.73017, 1.89824, -0.190675, 3.78184, 1.93683, 0.405848, 3.40271, 2.30206, -0.490179, 4.00595, 1.45584, -0.487695, 3.86239, 1.99245, -0.208224
1585296687.061226000, 3.79987, 1.77761, -0.211235, 3.85622, 1.81092, 0.385185, 3.48202, 2.19232, -0.506165, 4.06139, 1.3296, -0.512725, 3.93457, 1.86821, -0.229018
1585296687.161229000, 3.854, 1.65962, -0.242858, 3.92024, 1.69332, 0.352522, 3.54614, 2.08377, -0.534947, 4.09563, 1.20176, -0.54615, 3.99143, 1.74549, -0.263008
1585296687.261320000, 3.89813, 1.52857, -0.229578, 3.95387, 1.56016, 0.366992, 3.60852, 1.96164, -0.527181, 4.13201, 1.0639, -0.528544, 4.03838, 1.61038, -0.247014
1585296687.361544000, 3.94014, 1.3957, -0.215034, 3.99544, 1.42601, 0.381643, 3.66431, 1.83706, -0.513566, 4.16067, 0.924027, -0.513179, 4.08282, 1.47326, -0.232196
1585296687.461487000, 3.97614, 1.26666, -0.203258, 4.03289, 1.29935, 0.393156, 3.71206, 1.71339, -0.504416, 4.18347, 0.787248, -0.498516, 4.12085, 1.34021, -0.221059
1585296687.561581000, 4.00198, 1.16133, -0.206099, 4.0547, 1.19327, 0.390726, 3.75079, 1.6138, -0.509716, 4.20043, 0.67693, -0.499306, 4.1485, 1.23147, -0.222797
1585296687.661709000, 4.02348, 1.07488, -0.211114, 4.07892, 1.10652, 0.38548, 3.77915, 1.53134, -0.514332, 4.21237, 0.586771, -0.50449, 4.17115, 1.14243, -0.228419
1585296687.761760000, 4.04345, 0.997587, -0.218603, 4.09931, 1.02085, 0.378338, 3.80623, 1.46155, -0.516025, 4.22482, 0.510357, -0.518123, 4.19214, 1.06306, -0.235068
1585296687.861831000, 4.06118, 0.932051, -0.223667, 4.11599, 0.952326, 0.37348, 3.83107, 1.40035, -0.519879, 4.23647, 0.443472, -0.524602, 4.2108, 0.995519, -0.239556
1585296687.961926000, 4.07519, 0.879369, -0.231484, 4.13358, 0.903597, 0.365177, 3.85038, 1.34864, -0.530219, 4.24163, 0.385871, -0.529409, 4.22564, 0.940493, -0.248687
1585296688.062024000, 4.08392, 0.846741, -0.236597, 4.14273, 0.87035, 0.360047, 3.86024, 1.31687, -0.534838, 4.24879, 0.353007, -0.535, 4.23453, 0.907458, -0.253845
1585296688.162104000, 4.08531, 0.834226, -0.237082, 4.14029, 0.858539, 0.359899, 3.86548, 1.30477, -0.537518, 4.25016, 0.339366, -0.533627, 4.23627, 0.894311, -0.253432
1585296688.262191000, 4.08508, 0.832662, -0.236271, 4.14117, 0.855593, 0.360662, 3.86444, 1.3038, -0.53518, 4.24964, 0.338594, -0.534294, 4.23598, 0.892867, -0.252761
1585296688.362267000, 4.07963, 0.849002, -0.234573, 4.13298, 0.866356, 0.362799, 3.85904, 1.32239, -0.529948, 4.24689, 0.358263, -0.536571, 4.23044, 0.909771, -0.249804
1585296688.462339000, 4.0714, 0.878732, -0.232686, 4.12494, 0.895054, 0.364697, 3.84759, 1.35136, -0.526853, 4.24165, 0.38978, -0.535901, 4.2218, 0.940509, -0.247855
1585296688.562437000, 4.06046, 0.926147, -0.234315, 4.11714, 0.94312, 0.36276, 3.82935, 1.39605, -0.5272, 4.23488, 0.439274, -0.538504, 4.21002, 0.989728, -0.250321
1585296688.662616000, 4.04352, 0.990015, -0.23706, 4.10116, 1.005, 0.359977, 3.80409, 1.45747, -0.527168, 4.2253, 0.507573, -0.543988, 4.19198, 1.05613, -0.253054
1585296688.762628000, 4.01674, 1.08789, -0.236734, 4.07511, 1.10426, 0.360196, 3.76476, 1.54904, -0.526284, 4.21035, 0.610361, -0.544114, 4.16341, 1.15782, -0.252993
1585296688.862715000, 3.97401, 1.24888, -0.223643, 4.01984, 1.27473, 0.374046, 3.70981, 1.69614, -0.523893, 4.19238, 0.775755, -0.521081, 4.1181, 1.32438, -0.237957
1585296688.962873000, 3.91408, 1.46294, -0.263977, 3.9464, 1.53515, 0.330784, 3.62084, 1.86475, -0.59947, 4.17499, 0.988903, -0.523244, 4.05194, 1.5486, -0.281872
1585296689.062874000, 3.81203, 1.67468, -0.262761, 3.84445, 1.74304, 0.332449, 3.49824, 2.06521, -0.592938, 4.0934, 1.21578, -0.527795, 3.94561, 1.7669, -0.280629
1585296689.162947000, 3.69701, 1.86781, -0.231454, 3.73233, 1.91079, 0.365962, 3.36384, 2.25904, -0.541196, 3.99486, 1.43362, -0.519128, 3.8264, 1.96634, -0.246191
1585296689.263055000, 3.59242, 2.03368, -0.179444, 3.61983, 2.07931, 0.41819, 3.24394, 2.40797, -0.493229, 3.91349, 1.61374, -0.463292, 3.71709, 2.13826, -0.193148
1585296689.363133000, 3.48602, 2.1781, -0.125056, 3.49518, 2.21169, 0.473933, 3.14174, 2.55416, -0.441376, 3.82112, 1.76847, -0.407725, 3.60956, 2.2846, -0.132917
1585296689.463206000, 3.38454, 2.31567, -0.100567, 3.39724, 2.34615, 0.498524, 3.02509, 2.68145, -0.412015, 3.73129, 1.91941, -0.388209, 3.50429, 2.42639, -0.108739
1585296689.563319000, 3.28639, 2.44526, -0.0870326, 3.30541, 2.47083, 0.512121, 2.91022, 2.80065, -0.390676, 3.64354, 2.06432, -0.382542, 3.40199, 2.56029, -0.0956102
1585296689.663410000, 3.15414, 2.61858, -0.0903589, 3.17433, 2.64665, 0.508644, 2.7682, 2.96332, -0.394003, 3.51989, 2.24576, -0.385717, 3.26677, 2.73645, -0.09968
1585296689.763474000, 2.99046, 2.82246, -0.139651, 3.03397, 2.83333, 0.458671, 2.55778, 3.13412, -0.414691, 3.37965, 2.49993, -0.462933, 3.0897, 2.95179, -0.149216
1585296689.863556000, 2.83536, 2.96781, -0.150826, 2.88519, 2.99636, 0.446419, 2.38644, 3.25317, -0.428399, 3.23444, 2.65389, -0.470498, 2.92878, 3.10099, -0.164988
1585296689.963651000, 2.69674, 3.08171, -0.151108, 2.74217, 3.11632, 0.446168, 2.24035, 3.35017, -0.433313, 3.1077, 2.77865, -0.466179, 2.78584, 3.21778, -0.165768
1585296690.063713000, 2.55803, 3.18474, -0.151061, 2.5928, 3.21572, 0.447129, 2.09817, 3.44142, -0.438533, 2.98313, 2.89708, -0.461779, 2.64312, 3.32359, -0.163197
1585296690.163852000, 2.41859, 3.27499, -0.148471, 2.44767, 3.30892, 0.449863, 1.95139, 3.51305, -0.440104, 2.85672, 3.003, -0.455171, 2.49839, 3.41697, -0.160399
1585296690.263964000, 2.27223, 3.36732, -0.147984, 2.74204, 3.15248, 0.157181, 1.8146, 3.62121, 0.145456, 2.26007, 3.32827, -0.746588, 2.34584, 3.51268, -0.158963
1585296690.363995000, 2.1226, 3.45554, -0.162093, 2.66325, 3.2026, -0.223109, 1.91495, 3.59157, 0.384147, 1.7896, 3.57244, -0.647317, 2.19062, 3.60358, -0.173106
1585296690.464080000, 1.93449, 3.57082, -0.144704, 2.42619, 3.34982, -0.408125, 1.90923, 3.61666, 0.453009, 1.46805, 3.74598, -0.478996, 1.99735, 3.72127, -0.153585
1585296690.564173000, 1.70222, 3.698, -0.121802, 2.12226, 3.5557, -0.525933, 1.83068, 3.67853, 0.463963, 1.15373, 3.85976, -0.303436, 1.75, 3.85406, -0.127092
1585296690.664250000, 1.49636, 3.77514, -0.0835615, 1.90186, 3.6574, -0.509829, 1.65413, 3.75303, 0.494902, 0.933086, 3.91501, -0.235757, 1.53697, 3.93323, -0.0885945
1585296690.764346000, 1.31984, 3.83018, -0.0254524, 1.73193, 3.73983, -0.452096, 1.47494, 3.79727, 0.55322, 0.752661, 3.95343, -0.17748, 1.35458, 3.98974, -0.0256888
1585296690.864413000, 1.16504, 3.87007, 0.0148768, 1.59675, 3.79275, -0.394578, 1.29712, 3.84014, 0.599393, 0.601262, 3.97733, -0.160184, 1.19514, 4.03057, 0.0162965
1585296690.964536000, 1.02097, 3.9051, 0.0455468, 1.46669, 3.83782, -0.350439, 1.13686, 3.8853, 0.633916, 0.459357, 3.99217, -0.146836, 1.04581, 4.06649, 0.0460841
1585296691.064584000, 0.88498, 3.93599, 0.0612327, 1.35832, 3.87955, -0.30313, 0.961469, 3.92546, 0.656244, 0.335147, 4.00296, -0.169416, 0.904579, 4.09811, 0.0615826
1585296691.164699000, 0.750335, 3.96529, 0.0757101, 1.22804, 3.92426, -0.284999, 0.82262, 3.95794, 0.671295, 0.200341, 4.01366, -0.159166, 0.764521, 4.12797, 0.0759945
1585296691.264781000, 0.588356, 4.00961, 0.0586577, 1.1033, 3.9873, -0.248482, 0.596376, 4.00383, 0.658576, 0.065391, 4.03768, -0.234121, 0.596293, 4.17271, 0.0601213
1585296691.364830000, 0.389634, 4.05457, 0.0546374, 0.894024, 4.06219, -0.27022, 0.418759, 4.05379, 0.65393, -0.143882, 4.04775, -0.219797, 0.387378, 4.21786, 0.0549619
1585296691.464941000, 0.245884, 4.06839, 0.0441412, 0.739708, 4.0953, -0.295585, 0.293449, 4.05576, 0.642119, -0.295505, 4.05412, -0.214111, 0.239704, 4.23153, 0.048079
1585296691.565037000, 0.102071, 4.0803, 0.0692189, 0.601036, 4.114, -0.262289, 0.139229, 4.07976, 0.668067, -0.434053, 4.04712, -0.198121, 0.0915911, 4.24326, 0.070014
1585296691.665112000, -0.00346281, 4.08058, 0.0952204, 0.500445, 4.12519, -0.227403, 0.0232919, 4.0783, 0.694619, -0.534126, 4.03824, -0.181555, -0.0170851, 4.2433, 0.0964475
1585296691.765195000, -0.101806, 4.08309, 0.112294, 0.409349, 4.13922, -0.196849, -0.0909339, 4.08125, 0.712192, -0.623834, 4.0288, -0.178463, -0.119146, 4.24546, 0.113107
1585296691.865414000, -0.215615, 4.08174, 0.137221, 0.278118, 4.14843, -0.197113, -0.175215, 4.08467, 0.735852, -0.749749, 4.01211, -0.127077, -0.237041, 4.24362, 0.137874
1585296691.965360000, -0.333766, 4.07763, 0.148231, 0.16207, 4.16014, -0.179396, -0.301741, 4.0826, 0.747355, -0.861625, 3.99014, -0.123266, -0.360512, 4.23872, 0.148324
1585296692.065469000, -0.488959, 4.07298, 0.150626, 0.0175633, 4.18019, -0.152591, -0.484812, 4.07135, 0.75061, -0.999628, 3.9674, -0.146139, -0.522392, 4.23282, 0.151292
1585296692.165643000, -0.659395, 4.06327, 0.161709, -0.159646, 4.19368, -0.143649, -0.652348, 4.0608, 0.761662, -1.16619, 3.93531, -0.132887, -0.699982, 4.22144, 0.162834
1585296692.265654000, -0.805721, 4.03764, 0.183147, -0.305584, 4.18423, -0.114129, -0.807718, 4.03326, 0.783127, -1.30386, 3.89542, -0.119558, -0.851108, 4.1945, 0.184139
1585296692.365725000, -0.929289, 4.00865, 0.198198, -0.432969, 4.1675, -0.0991784, -0.930947, 4.00388, 0.798176, -1.42395, 3.85457, -0.104405, -0.978467, 4.16436, 0.1993
1585296692.465803000, -1.02929, 3.98066, 0.20777, -0.539468, 4.1513, -0.09382, -1.02596, 3.97665, 0.807747, -1.52244, 3.81402, -0.0906181, -1.08228, 4.13511, 0.209096
1585296692.565901000, -1.10616, 3.95852, 0.212829, -0.618544, 4.13564, -0.0885983, -1.10359, 3.95626, 0.812819, -1.59634, 3.78365, -0.0857335, -1.16147, 4.11216, 0.213646
1585296692.665966000, -1.14699, 3.94612, 0.220876, -0.658176, 4.12548, -0.0772652, -1.14801, 3.94265, 0.820865, -1.6348, 3.77024, -0.0809714, -1.20282, 4.09958, 0.22167
1585296692.766078000, -1.17046, 3.94232, 0.2158, -0.6832, 4.12563, -0.0824892, -1.1712, 3.93868, 0.815789, -1.65698, 3.76266, -0.085899, -1.2275, 4.09533, 0.216658
1585296692.866168000, -1.18312, 3.94122, 0.217037, -0.695424, 4.12313, -0.0813888, -1.18346, 3.93689, 0.817021, -1.67049, 3.76364, -0.0845216, -1.23961, 4.09444, 0.218111
1585296692.966257000, -1.17724, 3.94416, 0.208854, -0.691281, 4.12913, -0.0905329, -1.17612, 3.93921, 0.808832, -1.66431, 3.76414, -0.0917382, -1.23459, 4.09705, 0.210222
1585296693.066335000, -1.16246, 3.94916, 0.198658, -0.673709, 4.12833, -0.0997011, -1.16492, 3.95036, 0.798652, -1.64876, 3.76881, -0.102976, -1.21896, 4.10238, 0.198123
1585296693.166403000, -1.13288, 3.95791, 0.18588, -0.645643, 4.13328, -0.117176, -1.13016, 3.96078, 0.785867, -1.62285, 3.77968, -0.111052, -1.18845, 4.11147, 0.185399
1585296693.266488000, -1.0819, 3.97122, 0.172755, -0.589645, 4.14324, -0.124042, -1.08308, 3.96331, 0.772701, -1.57299, 3.80709, -0.130396, -1.13473, 4.12572, 0.174686
1585296693.366596000, -1.00241, 3.98945, 0.166737, -0.502512, 4.14938, -0.124002, -1.01094, 3.98118, 0.766619, -1.49377, 3.8378, -0.142406, -1.0514, 4.14522, 0.168188
1585296693.466706000, -0.893969, 4.01163, 0.16008, -0.385658, 4.15895, -0.122616, -0.911549, 4.00114, 0.759731, -1.3847, 3.87479, -0.156875, -0.938687, 4.16868, 0.161515
1585296693.566740000, -0.745334, 4.04026, 0.147012, -0.24499, 4.16419, -0.160064, -0.736814, 4.03996, 0.746952, -1.2542, 3.91661, -0.145851, -0.784232, 4.19885, 0.147642
1585296693.666842000, -0.563842, 4.06048, 0.126017, -0.0801192, 4.14499, -0.218758, -0.512161, 4.07293, 0.723658, -1.09924, 3.96351, -0.126847, -0.592546, 4.22123, 0.125149
1585296693.766982000, -0.299006, 4.077, 0.103945, 0.187969, 4.14167, -0.240545, -0.245769, 4.07628, 0.701578, -0.839218, 4.01305, -0.149198, -0.319119, 4.23904, 0.105932
1585296693.866994000, -0.0596483, 4.0906, 0.0814138, 0.433769, 4.1444, -0.255699, -0.0151081, 4.08549, 0.679736, -0.597606, 4.04191, -0.179796, -0.0756064, 4.2531, 0.083989
1585296693.967078000, 0.123286, 4.09384, 0.0723476, 0.623829, 4.13097, -0.256403, 0.157265, 4.09181, 0.671381, -0.411237, 4.05873, -0.197935, 0.111984, 4.25674, 0.0735402
1585296694.067183000, 0.294228, 4.08916, 0.102138, 0.735277, 4.09469, -0.304611, 0.425658, 4.1038, 0.687383, -0.278251, 4.06899, -0.076358, 0.289413, 4.25236, 0.0991366
1585296694.167257000, 0.446256, 4.0805, 0.0590088, 0.913044, 4.08578, -0.317928, 0.539313, 4.07766, 0.651742, -0.113589, 4.07806, -0.156788, 0.445178, 4.24379, 0.0599599
1585296694.267350000, 0.593964, 4.05833, 0.0504509, 1.057, 4.0466, -0.330946, 0.692515, 4.05131, 0.64226, 0.0323812, 4.07707, -0.159962, 0.599002, 4.22155, 0.0515465
1585296694.367464000, 0.75626, 4.02406, 0.0335489, 1.22323, 3.99735, -0.342247, 0.847019, 4.00825, 0.626434, 0.198528, 4.06657, -0.183541, 0.767664, 4.18694, 0.0361451
1585296694.467548000, 0.941987, 3.97175, 0.0353714, 1.40491, 3.89188, -0.337886, 1.02991, 3.9617, 0.628809, 0.391138, 4.06167, -0.184809, 0.968778, 4.13283, 0.0341294
1585296694.567636000, 1.17692, 3.89284, 0.0333054, 1.64244, 3.80442, -0.33476, 1.25815, 3.88206, 0.627683, 0.630165, 3.99205, -0.193007, 1.20653, 4.05343, 0.0321723
1585296694.667697000, 1.39671, 3.81661, 0.0244409, 1.87533, 3.70106, -0.31844, 1.44632, 3.80582, 0.622289, 0.868476, 3.94296, -0.230527, 1.43483, 3.9754, 0.0241437
1585296694.767763000, 1.57499, 3.75604, 0.00638296, 2.06055, 3.62313, -0.320055, 1.60532, 3.74949, 0.60558, 1.05909, 3.8955, -0.266376, 1.61782, 3.91362, 0.00593644
1585296694.867866000, 1.73389, 3.69664, -0.0419582, 2.21495, 3.54417, -0.366521, 1.76315, 3.6938, 0.557322, 1.22359, 3.85193, -0.316675, 1.78223, 3.85261, -0.0435803
1585296694.967964000, 1.87205, 3.63988, -0.0775601, 2.35108, 3.46343, -0.392838, 1.89841, 3.66119, 0.521482, 1.36667, 3.79502, -0.361324, 1.9239, 3.79453, -0.0853432
1585296695.068161000, 2.00074, 3.57322, -0.096181, 2.47999, 3.37576, -0.39839, 2.01401, 3.59985, 0.503081, 1.50821, 3.74404, -0.393233, 2.0585, 3.72574, -0.104239
1585296695.168140000, 2.14101, 3.49101, -0.102105, 2.61452, 3.27431, -0.400145, 2.15019, 3.51737, 0.497245, 1.65833, 3.68135, -0.403416, 2.20493, 3.64109, -0.109684
1585296695.268208000, 2.29723, 3.38705, -0.0999505, 2.77577, 3.16667, 0.187168, 1.84492, 3.62809, 0.212002, 2.27101, 3.36639, -0.699021, 2.36949, 3.53326, -0.108155
1585296695.368414000, 2.48964, 3.2364, -0.0997201, 2.73703, 3.1346, 0.437343, 1.97939, 3.54941, -0.140507, 2.75251, 3.02518, -0.595996, 2.57552, 3.37465, -0.113073
1585296695.468378000, 2.68916, 3.0738, -0.0971954, 2.76028, 3.06487, 0.498508, 2.22678, 3.36939, -0.339732, 3.08043, 2.78712, -0.450363, 2.78026, 3.20903, -0.106045
1585296695.568481000, 2.83545, 2.95894, -0.100564, 2.80539, 3.01745, 0.49582, 2.42658, 3.22595, -0.449183, 3.27437, 2.63343, -0.348329, 2.92954, 3.09215, -0.10889
1585296695.668557000, 2.94986, 2.86618, -0.103309, 2.87646, 2.95843, 0.484996, 2.57423, 3.12051, -0.496018, 3.39888, 2.5196, -0.298906, 3.0472, 2.99702, -0.111681
1585296695.768639000, 3.04089, 2.79002, -0.147725, 2.97608, 2.9092, 0.436737, 2.66537, 3.03394, -0.547083, 3.48122, 2.42691, -0.332827, 3.14049, 2.91853, -0.162886
1585296695.868749000, 3.12142, 2.70965, -0.170158, 3.06596, 2.82782, 0.41547, 2.74911, 2.96624, -0.564552, 3.54918, 2.33488, -0.361392, 3.22453, 2.83531, -0.18575
1585296695.968831000, 3.20107, 2.6174, -0.179079, 3.16522, 2.72403, 0.410281, 2.8277, 2.89555, -0.557532, 3.6103, 2.23262, -0.389985, 3.30807, 2.73977, -0.194708
1585296696.068952000, 3.2886, 2.50618, -0.184291, 3.26933, 2.60497, 0.407206, 2.92024, 2.80623, -0.550724, 3.67625, 2.10733, -0.409355, 3.40053, 2.624, -0.200324
1585296696.168996000, 3.38294, 2.36913, -0.18773, 3.37819, 2.46086, 0.405199, 3.02432, 2.69217, -0.544153, 3.74631, 1.95437, -0.424235, 3.50039, 2.48139, -0.204155
1585296696.269082000, 3.49091, 2.19549, -0.203368, 3.51346, 2.28309, 0.389773, 3.14098, 2.54321, -0.544893, 3.81829, 1.76016, -0.454984, 3.61461, 2.30017, -0.223532
1585296696.369139000, 3.59951, 2.02164, -0.245383, 3.63922, 2.08462, 0.349979, 3.25953, 2.39886, -0.564946, 3.89976, 1.58143, -0.521182, 3.72768, 2.12101, -0.264446
1585296696.469263000, 3.69845, 1.87745, -0.283779, 3.75505, 1.9282, 0.311386, 3.36433, 2.27212, -0.588094, 3.97597, 1.43205, -0.57463, 3.82957, 1.97259, -0.304359
1585296696.569316000, 3.77944, 1.74965, -0.348069, 3.84462, 1.78737, 0.247187, 3.45518, 2.16081, -0.641001, 4.03852, 1.30079, -0.650393, 3.91342, 1.84075, -0.368511
1585296696.669427000, 3.84621, 1.63002, -0.386806, 3.91628, 1.66011, 0.208328, 3.5325, 2.05341, -0.673733, 4.08986, 1.17654, -0.695014, 3.98271, 1.71728, -0.407289
1585296696.769537000, 3.90366, 1.51211, -0.40831, 3.97291, 1.54189, 0.186937, 3.60485, 1.94458, -0.697585, 4.13323, 1.04985, -0.714282, 4.04301, 1.59478, -0.428656
1585296696.869606000, 3.95563, 1.39172, -0.417104, 4.02318, 1.42459, 0.178175, 3.6722, 1.83099, -0.711574, 4.17151, 0.919592, -0.717912, 4.09766, 1.46968, -0.437524
